Rank,Year
10342,2005.0
10343,2000.0
10344,2009.0
10345,2009.0
10346,2010.0
10347,2000.0
10348,2005.0
10349,2010.0
10350,2005.0
10351,1999.0
10352,2005.0
10353,2006.0
10354,1995.0
10355,2005.0
10356,1994.0
10357,2007.0
10358,2011.0
10359,2011.0
10360,2009.0
10361,1999.0
10362,2011.0
10363,2006.0
10365,2016.0
10366,2002.0
10367,2009.0
10368,2008.0
10369,2009.0
10370,2010.0
10371,2000.0
10372,2006.0
10373,2009.0
10374,2003.0
10375,2001.0
10376,1999.0
10377,2007.0
10378,2007.0
10379,2004.0
10380,1995.0
10381,1998.0
10382,2009.0
10383,2012.0
10384,2004.0
10385,2002.0
10386,1995.0
10387,2006.0
10388,2014.0
10389,2009.0
10390,2012.0
10391,2010.0
10392,2002.0
10393,2014.0
10394,1999.0
10395,2016.0
10396,2014.0
10397,2012.0
10398,2009.0
10399,2006.0
10400,2015.0
10401,2010.0
10402,2011.0
10403,2006.0
10404,2005.0
10405,2009.0
10406,1995.0
10407,2012.0
10408,2014.0
10409,2010.0
10410,1995.0
10411,2008.0
10412,2011.0
10413,2005.0
10414,2010.0
10415,2011.0
10416,2003.0
10417,2000.0
10418,1995.0
10419,2006.0
10420,2006.0
10421,2011.0
10422,1995.0
10423,2005.0
10424,2002.0
10425,2006.0
10426,2010.0
10427,2008.0
10428,2010.0
10429,2009.0
10430,2008.0
10431,2005.0
10432,2006.0
10433,2012.0
10434,2003.0
10435,2015.0
10436,2014.0
10437,2007.0
10438,2007.0
10439,2009.0
10440,2003.0
10441,2003.0
10442,2003.0
10443,2015.0
10444,2005.0
10445,2005.0
10446,2009.0
10447,2004.0
10448,2013.0
10449,2004.0
10450,2012.0
10451,2010.0
10452,2009.0
10453,2005.0
10454,2011.0
10455,2005.0
10456,2011.0
10457,2005.0
10458,2010.0
10459,2008.0
10460,2009.0
10461,2008.0
10462,2010.0
10463,2003.0
10464,2009.0
10465,2005.0
10466,2009.0
10468,2001.0
10469,2009.0
10470,2014.0
10471,2000.0
10472,2010.0
10473,2006.0
10474,2009.0
10475,2013.0
10476,2012.0
10477,2009.0
10478,2011.0
10479,2005.0
10480,2008.0
10481,2011.0
10482,2007.0
10483,2014.0
10484,2006.0
10485,2007.0
10486,2008.0
10487,2002.0
10488,2003.0
10489,2004.0
10490,2011.0
10491,2014.0
10492,2010.0
10493,2003.0
10494,2002.0
10495,2010.0
10497,1995.0
10498,2007.0
10499,2013.0
10500,2004.0
10501,2014.0
10502,2004.0
10503,2003.0
10504,2004.0
10505,2009.0
10506,2010.0
10507,2007.0
10508,2009.0
10509,2015.0
10510,2003.0
10511,2008.0
10512,2005.0
10513,1999.0
10514,1995.0
10515,2012.0
10516,2007.0
10517,2011.0
10518,2010.0
10519,2010.0
10520,2008.0
10521,2015.0
10522,2011.0
10523,2006.0
10524,2008.0
10525,2004.0
10526,2002.0
10527,1999.0
10528,2005.0
10529,2010.0
10530,2011.0
10531,2007.0
10532,2007.0
10533,1998.0
10534,2004.0
10535,2011.0
10536,2009.0
10537,2009.0
10538,2008.0
10539,1995.0
10540,1999.0
10541,2008.0
10542,2009.0
10543,2007.0
10544,2003.0
10545,2012.0
10546,2011.0
10547,2002.0
10548,2007.0
10549,1999.0
10550,2009.0
10551,2008.0
10552,2007.0
10553,2007.0
10554,2009.0
10555,2003.0
10556,2006.0
10557,2002.0
10558,2015.0
10559,2001.0
10560,2010.0
10562,2014.0
10563,2006.0
10564,2007.0
10565,2009.0
10566,2003.0
10567,2009.0
10568,2011.0
10569,2009.0
10570,2007.0
10571,2006.0
10572,2002.0
10573,2013.0
10574,2004.0
10575,2006.0
10576,2005.0
10577,2002.0
10578,2005.0
10579,2006.0
10580,2008.0
10581,2014.0
10582,2007.0
10583,2015.0
10584,2009.0
10585,1996.0
10586,2008.0
10587,2003.0
10588,2008.0
10589,2011.0
10590,1995.0
10591,2012.0
10592,2002.0
10593,2016.0
10594,2010.0
10595,2000.0
10596,2009.0
10597,1999.0
10598,2012.0
10599,2012.0
10600,2006.0
10601,2012.0
10602,2009.0
10603,2001.0
10604,2011.0
10605,2010.0
10606,2010.0
10607,2006.0
10608,1996.0
10609,2004.0
10610,2008.0
10611,2007.0
10612,2015.0
10613,2008.0
10614,2006.0
10615,2009.0
10616,2010.0
10617,2002.0
10618,2004.0
10619,2005.0
10620,1997.0
10621,2001.0
10622,2008.0
10623,1998.0
10624,2004.0
10625,2007.0
10626,2008.0
10627,2010.0
10628,2007.0
10629,2004.0
10630,2010.0
10631,2001.0
10632,1998.0
10633,2000.0
10634,2001.0
10635,2012.0
10636,1998.0
10637,2000.0
10638,1997.0
10639,1997.0
10640,1998.0
10641,2008.0
10642,1998.0
10643,1998.0
10644,1999.0
10645,2010.0
10646,2009.0
10647,2002.0
10648,2008.0
10649,2011.0
10650,2008.0
10651,2001.0
10652,2003.0
10653,2011.0
10654,2005.0
10655,1999.0
10656,2006.0
10657,2001.0
10658,1999.0
10659,2004.0
10660,2014.0
10661,1997.0
10662,2015.0
10663,2011.0
10664,2003.0
10665,2004.0
10666,2005.0
10667,2007.0
10668,2005.0
10669,2014.0
10670,2007.0
10671,2006.0
10672,2002.0
10673,2015.0
10674,1994.0
10675,2015.0
10676,2012.0
10677,1997.0
10678,2011.0
10679,2005.0
10680,2000.0
10681,2010.0
10682,1995.0
10683,2011.0
10684,2006.0
10685,2003.0
10686,1995.0
10687,2006.0
10688,2012.0
10689,2011.0
10690,2009.0
10691,2012.0
10693,1999.0
10694,2010.0
10695,2005.0
10696,2007.0
10697,2014.0
10698,2007.0
10699,2014.0
10700,2008.0
10701,2013.0
10702,2011.0
10703,2010.0
10704,2015.0
10705,2007.0
10706,2001.0
10707,2009.0
10708,2010.0
10709,2003.0
10710,1996.0
10711,2010.0
10712,2011.0
10713,2002.0
10714,2009.0
10715,2011.0
10716,2004.0
10717,2011.0
10718,2009.0
10719,2008.0
10720,2010.0
10721,2009.0
10722,2004.0
10723,2009.0
10724,2011.0
10725,2008.0
10726,2004.0
10727,2001.0
10728,2015.0
10729,2009.0
10730,2011.0
10731,2008.0
10732,2009.0
10733,2016.0
10734,2011.0
10735,2016.0
10736,2006.0
10737,2004.0
10738,1996.0
10739,2011.0
10740,2008.0
10741,2007.0
10742,2005.0
10743,2013.0
10744,2007.0
10745,2006.0
10746,1998.0
10747,2010.0
10748,1995.0
10749,2004.0
10750,2002.0
10751,1997.0
10752,2009.0
10753,2008.0
10754,2015.0
10755,2011.0
10756,2007.0
10757,1996.0
10758,2015.0
10759,1998.0
10761,2008.0
10762,2009.0
10763,2008.0
10764,2007.0
10765,2009.0
10766,2005.0
10767,2006.0
10768,2004.0
10769,2010.0
10770,2011.0
10771,1997.0
10772,2001.0
10773,2013.0
10774,2013.0
10775,1996.0
10776,2007.0
10777,2003.0
10778,2007.0
10779,2002.0
10780,2011.0
10781,2007.0
10782,2011.0
10783,2009.0
10784,2008.0
10785,2012.0
10786,2006.0
10787,2011.0
10788,2012.0
10789,2009.0
10790,2006.0
10791,2002.0
10792,2004.0
10793,2002.0
10795,2007.0
10796,2009.0
10797,1997.0
10798,2010.0
10799,2011.0
10800,2010.0
10801,2006.0
10802,2008.0
10803,2011.0
10804,2007.0
10805,2011.0
10806,2010.0
10807,2014.0
10808,2002.0
10809,2009.0
10810,2014.0
10811,2006.0
10812,2011.0
10813,2014.0
10814,2002.0
10815,2011.0
10816,2016.0
10817,2006.0
10818,2007.0
10819,2002.0
10820,2007.0
10821,2005.0
10822,2010.0
10823,2013.0
10824,1998.0
10825,2011.0
10826,2000.0
10827,2010.0
10828,2005.0
10829,2016.0
10830,2003.0
10832,2011.0
10833,2009.0
10834,2002.0
10835,2010.0
10836,2006.0
10837,2009.0
10838,2011.0
10839,2011.0
10840,2014.0
10841,2011.0
10842,2005.0
10843,2010.0
10844,2009.0
10845,2002.0
10846,2016.0
10847,2004.0
10848,2006.0
10849,2002.0
10850,2009.0
10851,2005.0
10852,2003.0
10853,2011.0
10854,2016.0
10855,1998.0
10856,2008.0
10857,2012.0
10858,2012.0
10859,2009.0
10860,1998.0
10861,2008.0
10862,2001.0
10863,1997.0
10864,1995.0
10865,2013.0
10866,2014.0
10867,2001.0
10868,2006.0
10869,2010.0
10870,2002.0
10871,2010.0
10872,2008.0
10873,2004.0
10874,2002.0
10875,2004.0
10876,2004.0
10877,1995.0
10878,2008.0
10879,2006.0
10880,1998.0
10881,2003.0
10882,2005.0
10883,2005.0
10884,2015.0
10885,2005.0
10886,2009.0
10887,2005.0
10888,2008.0
10889,2001.0
10890,2005.0
10891,2016.0
10892,2013.0
10893,2015.0
10894,2000.0
10895,2012.0
10896,2010.0
10897,2002.0
10898,2005.0
10899,1995.0
10900,2004.0
10901,2005.0
10902,2009.0
10903,2014.0
10904,2010.0
10905,2009.0
10906,2015.0
10907,1995.0
10908,2008.0
10909,2003.0
10910,2011.0
10911,2008.0
10912,2005.0
10913,2004.0
10914,2016.0
10915,1998.0
10916,2005.0
10917,2005.0
10918,2009.0
10919,2014.0
10920,1996.0
10921,2010.0
10922,2004.0
10923,2011.0
10924,2007.0
10925,2012.0
10926,2009.0
10927,2001.0
10928,2004.0
10929,2010.0
10930,2010.0
10931,2002.0
10932,2003.0
10933,2009.0
10934,2006.0
10935,2007.0
10936,2009.0
10937,2002.0
10938,2006.0
10939,2003.0
10940,2010.0
10941,2011.0
10942,2010.0
10943,2006.0
10944,2000.0
10945,2007.0
10946,2008.0
10947,2004.0
10948,2005.0
10949,2015.0
10950,2006.0
10951,2007.0
10952,2005.0
10953,2005.0
10954,2007.0
10955,2006.0
10956,2016.0
10957,2010.0
10958,2009.0
10959,2012.0
10960,2009.0
10961,1996.0
10962,2008.0
10963,2015.0
10964,2003.0
10965,2002.0
10966,2010.0
10967,2007.0
10968,2011.0
10969,2009.0
10970,2007.0
10971,2005.0
10972,1995.0
10973,2002.0
10974,2005.0
10975,2009.0
10976,2002.0
10977,2009.0
10978,2003.0
10979,2013.0
10980,2001.0
10982,2008.0
10983,2011.0
10984,1997.0
10985,2005.0
10986,1998.0
10987,2011.0
10988,2002.0
10989,2003.0
10990,1998.0
10991,2000.0
10992,2010.0
10993,2007.0
10994,2015.0
10995,2011.0
10996,2009.0
10997,2000.0
10998,2002.0
11000,2010.0
11001,2011.0
11002,2002.0
11003,2009.0
11004,2009.0
11005,2011.0
11006,2010.0
11007,2001.0
11008,2012.0
11009,2002.0
11010,2006.0
11011,2001.0
11012,2016.0
11013,2008.0
11014,2010.0
11015,2008.0
11016,2005.0
11017,2011.0
11018,2003.0
11019,2011.0
11020,2009.0
11021,2009.0
11022,2010.0
11023,2000.0
11024,2008.0
11025,2011.0
11026,1998.0
11027,2010.0
11028,2008.0
11029,2002.0
11030,2008.0
11031,2008.0
11032,2003.0
11033,2010.0
11034,2005.0
11035,2013.0
11036,2010.0
11037,2014.0
11038,2010.0
11039,2007.0
11040,2007.0
11041,2006.0
11042,2010.0
11043,2005.0
11044,2011.0
11045,2007.0
11046,2008.0
11047,1998.0
11048,1996.0
11049,1995.0
11050,1998.0
11051,1998.0
11052,2000.0
11053,2013.0
11054,2009.0
11055,2006.0
11056,1996.0
11057,2005.0
11058,2011.0
11059,2009.0
11060,1997.0
11061,1995.0
11062,2007.0
11063,2005.0
11064,2009.0
11065,1995.0
11066,2012.0
11067,2016.0
11068,2013.0
11069,2009.0
11070,2008.0
11071,2007.0
11072,2009.0
11073,2009.0
11074,2008.0
11075,2007.0
11076,2009.0
11077,2015.0
11079,2011.0
11080,2009.0
11081,2002.0
11082,2007.0
11083,2002.0
11084,2008.0
11085,2008.0
11086,2002.0
11087,2011.0
11088,2000.0
11089,1994.0
11090,2014.0
11091,2003.0
11092,2008.0
11093,2000.0
11094,2011.0
11095,2009.0
11096,2007.0
11097,2007.0
11098,2014.0
11099,2001.0
11100,2008.0
11101,2011.0
11102,2010.0
11103,2008.0
11104,2012.0
11105,2009.0
11106,2011.0
11107,2010.0
11108,2011.0
11109,2010.0
11111,2008.0
11112,2006.0
11113,2010.0
11114,2008.0
11115,2009.0
11116,2010.0
11117,2009.0
11118,2007.0
11119,2002.0
11120,2002.0
11121,2005.0
11122,2010.0
11123,2004.0
11124,2004.0
11125,2002.0
11126,2007.0
11127,2001.0
11128,2009.0
11129,1993.0
11130,2008.0
11131,2012.0
11132,2007.0
11133,2003.0
11134,2011.0
11135,2014.0
11136,2005.0
11137,2006.0
11138,2010.0
11139,2012.0
11140,2005.0
11141,2011.0
11142,2016.0
11143,2012.0
11145,2006.0
11146,2006.0
11147,2009.0
11148,2005.0
11149,2002.0
11150,2015.0
11151,2006.0
11152,2013.0
11153,2013.0
11154,2010.0
11155,2008.0
11156,2005.0
11157,2015.0
11158,2008.0
11159,2008.0
11160,2006.0
11161,2004.0
11162,2004.0
11163,2005.0
11164,1996.0
11165,2003.0
11166,2003.0
11167,2006.0
11168,2008.0
11169,2016.0
11170,2005.0
11171,2009.0
11172,2007.0
11173,2015.0
11174,2009.0
11175,2006.0
11176,2011.0
11177,2008.0
11178,2000.0
11179,2004.0
11180,2014.0
11181,2011.0
11182,2005.0
11183,2008.0
11184,2002.0
11185,2015.0
11186,1999.0
11187,2011.0
11188,2013.0
11189,2000.0
11190,2007.0
11191,2009.0
11192,2009.0
11193,2006.0
11194,1998.0
11195,2006.0
11196,2004.0
11197,2004.0
11198,2008.0
11199,2007.0
11200,2011.0
11201,2006.0
11202,2005.0
11203,2010.0
11204,1996.0
11205,2014.0
11206,2005.0
11207,2008.0
11208,2003.0
11209,2010.0
11210,2011.0
11211,2011.0
11212,2008.0
11213,2004.0
11214,2015.0
11215,2003.0
11216,2012.0
11217,2014.0
11218,2005.0
11219,1998.0
11220,2010.0
11221,2007.0
11222,2001.0
11223,2009.0
11224,2006.0
11225,2001.0
11226,2011.0
11227,2008.0
11228,2009.0
11229,1997.0
11230,2011.0
11231,2002.0
11232,2011.0
11233,2008.0
11234,1999.0
11235,2007.0
11236,2000.0
11237,2009.0
11238,2014.0
11239,1995.0
11240,2005.0
11241,2002.0
11242,2011.0
11243,2015.0
11244,2016.0
11245,2009.0
11246,2012.0
11247,2004.0
11248,1997.0
11249,2006.0
11250,2001.0
11251,2006.0
11252,2009.0
11253,2008.0
11254,2015.0
11255,2007.0
11256,1995.0
11257,2000.0
11258,2004.0
11259,2008.0
11260,2006.0
11261,2009.0
11262,2008.0
11263,1996.0
11264,2009.0
11265,2010.0
11266,2014.0
11267,2014.0
11268,2008.0
11269,1999.0
11270,2010.0
11271,1995.0
11272,2006.0
11273,2004.0
11274,2009.0
11275,2014.0
11276,2009.0
11277,2010.0
11278,2007.0
11279,2007.0
11280,2011.0
11281,2005.0
11282,1998.0
11283,1994.0
11284,2004.0
11285,2014.0
11286,2009.0
11287,2004.0
11288,2003.0
11289,2008.0
11290,2005.0
11291,2005.0
11292,2003.0
11293,2000.0
11294,2010.0
11295,2008.0
11296,2011.0
11297,2005.0
11298,2002.0
11299,2015.0
11300,1998.0
11301,2009.0
11302,2014.0
11303,1999.0
11304,2011.0
11305,2008.0
11306,2013.0
11307,2015.0
11308,2001.0
11309,2011.0
11310,2010.0
11311,2006.0
11312,2013.0
11313,2012.0
11314,2003.0
11315,2008.0
11316,2010.0
11317,2011.0
11318,2012.0
11319,2003.0
11320,2002.0
11321,2006.0
11322,2010.0
11323,2009.0
11324,2008.0
11326,2000.0
11327,2003.0
11328,2006.0
11329,2015.0
11330,2000.0
11331,2004.0
11332,1991.0
11334,2011.0
11335,2008.0
11336,2010.0
11337,2004.0
11338,2003.0
11339,2003.0
11340,2011.0
11341,2013.0
11342,2006.0
11343,2002.0
11344,2010.0
11345,2004.0
11346,2003.0
11347,2000.0
11348,2010.0
11349,2011.0
11350,2005.0
11351,2005.0
11352,2004.0
11353,2006.0
11354,2001.0
11355,2006.0
11356,2008.0
11357,1995.0
11358,2002.0
11359,2007.0
11360,2011.0
11361,2009.0
11362,2006.0
11363,2015.0
11364,2010.0
11365,1998.0
11366,2000.0
11367,2009.0
11368,2006.0
11369,2005.0
11370,2011.0
11371,2012.0
11372,2005.0
11373,2007.0
11374,2012.0
11375,2006.0
11376,2005.0
11377,2009.0
11379,2010.0
11380,1996.0
11381,1998.0
11382,2009.0
11383,2005.0
11384,2015.0
11385,1996.0
11386,2013.0
11387,2013.0
11388,2009.0
11389,2009.0
11390,2008.0
11391,2002.0
11392,2008.0
11393,2009.0
11394,2005.0
11395,2004.0
11396,2005.0
11397,2009.0
11398,2005.0
11399,2011.0
11400,2011.0
11401,2008.0
11402,2001.0
11403,2006.0
11404,2007.0
11405,2009.0
11406,2007.0
11407,2013.0
11408,2007.0
11409,2012.0
11410,2005.0
11412,2006.0
11413,2004.0
11414,2010.0
11415,2008.0
11416,2008.0
11417,2009.0
11418,2004.0
11419,2006.0
11420,1998.0
11421,2002.0
11422,2007.0
11423,2010.0
11424,2009.0
11425,2013.0
11426,2016.0
11427,2006.0
11428,2009.0
11429,2013.0
11430,2004.0
11431,2002.0
11432,2014.0
11433,2010.0
11434,2011.0
11435,2010.0
11436,2009.0
11437,2002.0
11438,2008.0
11439,2011.0
11440,2010.0
11441,1994.0
11442,1995.0
11443,2006.0
11444,2007.0
11445,2009.0
11446,2008.0
11447,2012.0
11448,2009.0
11449,2003.0
11450,2002.0
11451,2010.0
11452,1998.0
11453,2007.0
11454,2014.0
11455,1999.0
11456,2010.0
11458,2009.0
11459,2009.0
11460,2001.0
11461,2003.0
11462,2009.0
11463,2011.0
11464,1998.0
11465,2003.0
11466,2015.0
11467,2009.0
11468,2010.0
11469,2008.0
11470,2010.0
11471,1997.0
11472,2008.0
11473,2011.0
11474,2011.0
11475,2015.0
11476,1996.0
11477,1997.0
11478,1998.0
11479,2010.0
11480,1998.0
11481,1998.0
11482,2002.0
11483,1998.0
11484,2015.0
11485,2008.0
11486,2004.0
11487,2011.0
11488,2008.0
11489,2006.0
11490,2014.0
11491,2003.0
11492,2003.0
11493,2005.0
11494,2008.0
11495,2004.0
11496,2011.0
11497,2008.0
11498,2000.0
11499,2001.0
11500,2013.0
11501,2011.0
11502,2010.0
11503,1999.0
11504,2005.0
11505,2010.0
11506,2002.0
11507,1995.0
11508,2007.0
11509,2010.0
11510,2012.0
11511,2004.0
11512,2009.0
11513,2009.0
11514,2014.0
11515,2005.0
11516,2004.0
11517,2000.0
11518,2005.0
11519,2013.0
11520,2003.0
11521,2011.0
11522,2016.0
11523,2012.0
11524,2011.0
11525,2014.0
11526,1997.0
11527,2013.0
11528,2004.0
11529,2014.0
11530,1995.0
11531,1995.0
11532,2001.0
11533,2009.0
11534,2007.0
11535,2003.0
11536,2009.0
11537,2005.0
11538,2013.0
11539,2011.0
11540,2003.0
11541,2008.0
11542,2015.0
11543,1994.0
11544,2011.0
11546,1997.0
11547,2010.0
11548,2008.0
11549,2003.0
11550,2002.0
11551,2008.0
11552,2016.0
11553,2011.0
11554,2015.0
11555,2006.0
11556,2001.0
11557,2003.0
11558,2009.0
11559,2015.0
11560,2007.0
11561,2007.0
11562,2008.0
11563,2004.0
11564,2007.0
11565,2008.0
11566,2016.0
11567,2002.0
11568,2014.0
11569,2008.0
11570,2001.0
11571,2005.0
11572,2008.0
11573,2009.0
11574,2002.0
11576,2014.0
11577,2009.0
11578,2010.0
11579,2010.0
11580,2010.0
11581,2013.0
11582,2009.0
11583,2016.0
11584,2006.0
11585,2002.0
11586,2010.0
11587,1995.0
11588,2009.0
11589,2007.0
11590,2004.0
11591,1998.0
11592,2015.0
11593,2003.0
11594,2006.0
11596,2004.0
11597,2007.0
11598,2005.0
11599,2011.0
11600,2005.0
11601,2011.0
11602,2014.0
11603,2008.0
11604,2008.0
11605,2012.0
11606,2013.0
11607,2011.0
11608,2002.0
11609,2010.0
11610,2010.0
11611,2009.0
11612,2000.0
11613,2003.0
11614,2008.0
11615,2010.0
11616,2007.0
11617,2005.0
11618,1998.0
11619,2008.0
11620,2016.0
11621,1995.0
11622,2012.0
11623,2009.0
11624,2002.0
11625,1998.0
11626,1996.0
11627,2005.0
11628,2002.0
11629,2015.0
11630,2004.0
11631,2010.0
11632,2009.0
11633,1997.0
11634,2009.0
11635,2003.0
11636,2011.0
11637,2009.0
11638,2007.0
11639,2010.0
11640,1996.0
11641,2005.0
11642,1994.0
11643,2002.0
11644,2002.0
11645,2007.0
11646,2009.0
11647,2006.0
11648,2009.0
11649,2005.0
11650,2009.0
11651,1998.0
11652,2011.0
11653,2003.0
11654,2003.0
11655,2007.0
11656,2011.0
11657,2002.0
11658,2011.0
11659,2007.0
11660,2005.0
11661,2009.0
11662,2008.0
11663,2010.0
11664,2006.0
11665,2004.0
11666,2004.0
11667,1998.0
11668,2010.0
11669,2002.0
11670,2005.0
11671,2000.0
11672,1994.0
11673,1998.0
11674,2005.0
11675,1998.0
11676,2008.0
11677,1995.0
11678,2012.0
11679,1995.0
11680,2004.0
11681,2008.0
11682,2007.0
11683,2009.0
11684,2014.0
11685,2006.0
11686,2009.0
11687,2012.0
11688,2009.0
11689,2005.0
11690,2003.0
11691,2009.0
11692,2009.0
11693,2006.0
11694,2004.0
11695,2004.0
11696,2003.0
11697,2007.0
11698,2007.0
11699,2010.0
11700,2008.0
11701,2002.0
11702,2009.0
11703,2014.0
11704,2015.0
11705,2008.0
11706,2016.0
11707,2006.0
11708,2011.0
11709,2005.0
11710,2004.0
11711,2006.0
11712,2004.0
11713,2012.0
11714,2015.0
11715,2011.0
11716,2002.0
11717,2008.0
11718,1987.0
11719,2011.0
11720,2009.0
11721,2009.0
11722,2008.0
11723,2005.0
11724,2015.0
11725,2008.0
11726,2002.0
11727,2002.0
11728,2008.0
11729,2006.0
11730,2011.0
11731,2012.0
11732,2008.0
11733,2004.0
11734,2011.0
11735,2015.0
11736,2007.0
11737,1998.0
11738,2009.0
11739,2008.0
11740,1994.0
11741,2005.0
11742,1995.0
11743,2010.0
11744,2016.0
11745,2012.0
11746,2008.0
11747,2010.0
11748,2009.0
11749,2008.0
11750,2002.0
11751,1987.0
11752,2011.0
11753,1994.0
11754,2010.0
11755,1997.0
11756,2006.0
11758,2003.0
11759,2014.0
11760,2008.0
11761,2004.0
11762,2003.0
11763,2009.0
11764,2010.0
11765,2012.0
11766,2015.0
11767,2011.0
11768,2011.0
11769,2002.0
11770,2000.0
11771,1996.0
11772,2011.0
11773,2005.0
11774,2013.0
11775,2015.0
11776,2001.0
11777,2011.0
11778,2006.0
11779,2003.0
11780,2015.0
11781,2015.0
11782,2011.0
11783,2009.0
11784,2013.0
11785,2013.0
11786,1997.0
11787,2013.0
11788,2012.0
11789,2007.0
11790,2009.0
11791,2005.0
11792,2008.0
11793,2013.0
11794,2011.0
11795,2005.0
11796,1995.0
11797,2014.0
11798,2008.0
11799,2012.0
11801,2000.0
11802,2011.0
11803,2003.0
11804,2002.0
11805,2016.0
11806,2014.0
11807,2007.0
11808,2009.0
11809,2006.0
11810,2002.0
11811,2010.0
11812,2005.0
11813,2005.0
11814,1995.0
11815,2013.0
11816,1998.0
11817,2009.0
11818,2001.0
11819,2003.0
11820,2006.0
11821,2008.0
11822,2004.0
11823,2006.0
11824,2008.0
11825,2008.0
11826,2002.0
11827,2011.0
11828,2012.0
11829,2011.0
11830,2004.0
11831,2003.0
11832,2005.0
11833,2002.0
11834,1998.0
11835,2010.0
11836,1998.0
11837,1994.0
11838,2008.0
11839,2002.0
11840,2013.0
11841,2012.0
11842,1996.0
11843,2016.0
11844,1997.0
11845,2015.0
11846,2014.0
11847,2003.0
11848,2013.0
11849,2009.0
11850,2013.0
11851,2010.0
11852,2005.0
11853,2007.0
11854,2007.0
11855,2007.0
11856,2007.0
11857,2008.0
11858,2010.0
11859,2010.0
11860,2013.0
11861,2010.0
11862,2010.0
11863,2009.0
11864,2008.0
11865,2003.0
11866,2005.0
11867,2015.0
11868,2005.0
11869,2011.0
11870,2005.0
11871,2010.0
11872,2008.0
11873,2015.0
11874,2003.0
11875,2011.0
11876,1995.0
11877,2008.0
11878,2001.0
11879,2012.0
11880,2006.0
11881,2010.0
11882,2002.0
11883,2005.0
11884,1994.0
11885,2008.0
11886,2009.0
11887,2014.0
11888,2009.0
11889,2007.0
11890,2004.0
11891,2010.0
11892,2007.0
11893,2009.0
11894,2005.0
11895,2012.0
11896,2008.0
11897,2016.0
11898,2015.0
11899,2013.0
11900,2012.0
11901,2009.0
11902,2000.0
11903,2009.0
11904,2009.0
11905,2003.0
11906,2003.0
11907,2014.0
11908,2005.0
11909,2012.0
11910,2008.0
11911,2002.0
11912,2008.0
11913,2011.0
11914,2006.0
11915,2007.0
11916,2007.0
11917,1998.0
11918,2011.0
11919,2009.0
11920,2002.0
11921,2000.0
11922,2005.0
11924,2007.0
11925,2000.0
11926,2008.0
11927,2010.0
11928,2004.0
11929,2002.0
11930,2006.0
11931,2005.0
11932,2011.0
11933,2010.0
11934,2009.0
11935,2002.0
11936,2008.0
11937,2007.0
11938,2013.0
11939,2014.0
11941,2008.0
11942,2005.0
11943,2009.0
11944,2012.0
11945,2011.0
11946,2005.0
11947,2002.0
11948,2003.0
11949,2004.0
11950,2000.0
11951,2002.0
11952,2006.0
11953,1993.0
11954,2007.0
11955,2009.0
11956,2006.0
11957,2009.0
11958,2007.0
11959,1996.0
11960,1998.0
11961,2012.0
11962,2012.0
11963,2006.0
11964,2009.0
11965,2012.0
11966,2008.0
11967,1998.0
11968,2012.0
11969,2001.0
11970,2011.0
11971,2007.0
11972,2009.0
11973,2011.0
11974,2003.0
11975,2002.0
11976,2003.0
11977,2009.0
11979,2010.0
11980,2014.0
11981,2003.0
11982,1991.0
11983,1997.0
11984,2000.0
11985,2001.0
11986,1999.0
11987,1992.0
11988,1998.0
11989,2000.0
11990,2009.0
11991,2004.0
11992,2006.0
11993,2009.0
11994,2009.0
11995,2015.0
11996,2010.0
11997,2009.0
11998,2003.0
11999,2015.0
12000,2013.0
12001,2007.0
12002,2003.0
12003,2008.0
12004,2008.0
12005,2004.0
12006,2011.0
12007,2016.0
12008,2005.0
12009,1996.0
12010,2010.0
12011,2007.0
12012,2006.0
12013,2005.0
12014,2016.0
12015,2000.0
12016,2006.0
12018,2007.0
12019,2014.0
12020,2010.0
12021,2004.0
12022,2015.0
12023,2010.0
12024,2013.0
12025,2008.0
12026,2015.0
12027,2008.0
12028,2007.0
12029,2010.0
12031,1997.0
12032,2005.0
12033,2008.0
12034,2008.0
12035,1998.0
12036,2010.0
12037,2004.0
12038,2005.0
12039,2007.0
12040,2008.0
12041,2006.0
12042,2006.0
12043,2005.0
12044,2008.0
12045,2005.0
12046,2009.0
12047,2000.0
12048,2014.0
12049,2015.0
12050,2011.0
12051,2005.0
12052,2004.0
12053,1997.0
12054,2007.0
12055,2010.0
12056,2006.0
12057,2004.0
12058,2008.0
12059,2011.0
12060,2014.0
12061,2012.0
12062,1996.0
12063,2001.0
12064,1992.0
12065,2012.0
12066,2008.0
12067,1993.0
12068,2007.0
12069,2003.0
12070,2010.0
12071,2004.0
12072,2014.0
12073,2015.0
12074,2009.0
12075,2005.0
12076,2008.0
12077,1995.0
12078,2015.0
12079,2002.0
12080,1994.0
12081,2005.0
12082,2010.0
12083,2002.0
12084,2014.0
12085,2007.0
12086,1993.0
12087,1998.0
12088,2002.0
12089,2003.0
12090,1999.0
12091,2002.0
12092,2004.0
12093,2005.0
12094,2013.0
12095,2004.0
12096,2009.0
12097,2008.0
12098,2008.0
12099,2014.0
12100,1997.0
12101,2010.0
12102,2013.0
12103,1998.0
12104,2006.0
12105,2015.0
12106,2001.0
12107,2015.0
12108,2002.0
12109,1995.0
12110,2012.0
12111,1993.0
12112,2004.0
12113,2007.0
12114,2010.0
12115,2007.0
12116,1997.0
12117,2015.0
12118,1997.0
